"Day";"Month";"Year";"Farm";"Tree";"Treatment";"Visit";"Hemiptera";"Lepidoptera";"Hymenoptera";"Neuroptera";"Diptera";"Coleoptera";"Orthoptera";"Arachnida";"Formicidae";"Brown.capsid";"Mealybugs";"Blatodae";"Mantodae";"Odonata";"Dermaptera";"Diplopoda";"Gasteropoda";"Haplotaxida";"Squamata";"TreeHeight";"DBH";"shade_treelevel";"DiameterBranches";"biomass_tree";"shade_cover";"area";"trees_planted";"n_tree";"rich_tree";"shade_heigth";"shade_dbh";"n_forest";"rich_forest";"n_fruit";"rich_fruit";"cacao_heigth";"cacao_dbh";"mean_dist_cacao";"n_cacao";"cacao_dens";"yield_2018";"yieldst_2018";"forestcover8k";"allforestcover_1.5k";"biomass_cocoa_mean";"biomass_cocoa_total";"bat_ins";"bat_dcyc";"bat_hrub";"bat_hip";"bat_nyc";"bat_ralc";"bird_ins";"bird_cam";"bird_dyap";"bird_hpra";"bird_terp";"Month_number";"roll.mean";"Tree_ID"
28;"August";2020;"EBEM";"Treatment A";"Exclosure";7;13;7;1;0;9;7;3;29;78;17;0;0;1;0;0;0;0;0;0;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Treatment A"
28;"August";2020;"EBEM";"Treatment B";"Exclosure";7;11;4;1;0;9;6;0;63;21;0;0;0;1;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;8;12,68;"EBEM_Treatment B"
28;"August";2020;"NKOL SOUTH";"Treatment A";"Exclosure";7;128;2;2;0;39;6;2;62;181;0;0;0;0;0;0;0;0;0;0;3,27;18;80,22;11,93;0,032559410536727;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;8;12,68;"NKOL SOUTH_Treatment A"
28;"August";2020;"NKOL SOUTH";"Control B";"Control";7;5;1;2;0;13;3;0;2;577;0;0;0;0;0;0;2;0;0;0;3,88;33,6;52,234;17,2;0,130106810591937;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;8;12,68;"NKOL SOUTH_Control B"
28;"August";2020;"NKOL SOUTH";"Treatment B";"Exclosure";7;57;0;3;0;9;4;0;8;197;0;0;0;0;0;0;0;0;0;0;3,57;24;60,847;16,3;0,0621960093115568;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;8;12,68;"NKOL SOUTH_Treatment B"
28;"August";2020;"NKOL SOUTH";"Control A";"Control";7;2;3;9;0;10;2;0;3;671;0;0;220;0;0;0;0;0;0;0;6,68;19;73,656;19;0,0726599096665397;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;8;12,68;"NKOL SOUTH_Control A"
28;"December";2020;"EBA001";"Control A";"Control";11;91;2;4;0;7;3;0;10;119;0;0;0;1;4;0;0;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;12;0,04;"EBA001_Control A"
28;"December";2020;"EBA001";"Control B";"Control";11;11;3;2;0;18;1;0;7;1;0;0;0;0;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;12;0,04;"EBA001_Control B"
28;"December";2020;"EBA001";"Treatment B";"Exclosure";11;31;0;0;0;4;52;0;2;100;0;31;0;0;0;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;12;0,04;"EBA001_Treatment B"
28;"December";2020;"ELAT SOUTH";"Control A";"Control";11;14;0;0;0;7;3;0;4;115;0;0;0;0;0;0;0;0;0;0;3,24;23,8;82,491;16,4;0,0556616591185519;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;12;0,03;"ELAT SOUTH_Control A"
28;"December";2020;"ELAT SOUTH";"Control B";"Control";11;117;1;1;0;6;2;0;2;310;0;0;0;0;0;0;0;0;0;0;3,37;23,2;82,929;20,6;0,0550282025169479;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;12;0,03;"ELAT SOUTH_Control B"
28;"December";2020;"ELAT SOUTH";"Treatment B";"Exclosure";11;45;0;6;0;3;2;1;4;461;0;10;0;0;0;0;0;0;0;0;3,4;28,6;11,726;19;0,0835095064298799;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;12;0,03;"ELAT SOUTH_Treatment B"
28;"December";2020;"ELAT SOUTH";"Treatment A";"Exclosure";11;213;2;0;0;9;0;0;14;23;0;8;0;0;0;0;0;0;0;0;3,07;27;17,783;18,7;0,0675546299364926;31;4,2;2011;32;11;26,084375;8,963125;11;7;21;4;8,925;2,865;3,51;3402,76;810,18;2;0,476190476;35,2;696,96;0,00313275578855944;2,53809608477509;0,0246812011517894;0;0;0,00822706705059646;0;0;0,130475043288414;0,0651133027177597;0;0;0;12;0,03;"ELAT SOUTH_Treatment A"
28;"January";2021;"PAIJA2";"Control A";"Control";12;1;2;1;0;7;4;0;0;83;0;0;0;0;0;0;0;0;0;0;3,58;30;72,562;20,47;0,0964087651797462;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;1;0,06;"PAIJA2_Control A"
28;"January";2021;"PAIJA2";"Treatment A";"Exclosure";12;1363;0;0;0;0;21;1;8;745;1;7;0;1;0;0;0;0;0;0;3,17;26,2;66,882;18,15;0,0657270223471754;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;1;0,06;"PAIJA2_Treatment A"
28;"January";2021;"PAIJA2";"Control B";"Control";12;11;1;1;0;9;1;1;11;105;1;8;0;0;0;0;0;0;0;0;3,33;28,6;47,797;23,1;0,0818310390618552;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;1;0,06;"PAIJA2_Control B"
28;"January";2021;"PAIJA2";"Treatment B";"Exclosure";12;11;0;1;0;2;3;1;7;68;0;1;0;2;0;0;0;0;0;0;3,25;27;55,081;22,58;0,0714177600954163;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;1;0,06;"PAIJA2_Treatment B"
28;"July";2020;"EBA001";"Treatment B";"Exclosure";6;11;2;1;15;4;5;1;5;167;0;41;0;1;0;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;7;9,35;"EBA001_Treatment B"
28;"July";2020;"EBA001";"Control A";"Control";6;5;1;12;1;19;1;1;12;49;0;5;0;0;0;0;0;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;7;9,35;"EBA001_Control A"
28;"July";2020;"EBA001";"Treatment A";"Exclosure";6;19;1;0;1;11;20;0;19;30;0;20;0;0;0;0;0;0;0;0;2,91;32;73,266;21,6;0,0893302011859696;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;7;9,35;"EBA001_Treatment A"
28;"July";2020;"EBA001";"Control B";"Control";6;11;1;3;8;22;7;0;14;47;0;6;0;0;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;7;9,35;"EBA001_Control B"
28;"July";2020;"NGUI001";"Treatment B";"Exclosure";6;40;9;2;22;137;4;0;13;8;0;0;0;1;0;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Treatment B"
28;"July";2020;"NGUI001";"Treatment A";"Exclosure";6;53;1;3;8;23;6;0;8;51;0;0;0;0;0;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Treatment A"
28;"July";2020;"NGUI001";"Control B";"Control";6;6;5;14;5;15;0;1;3;25;0;0;0;0;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Control B"
28;"July";2020;"NGUI001";"Control A";"Control";6;0;3;0;0;8;1;0;4;122;0;0;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Control A"
28;"June";2020;"EBEM";"Treatment B";"Exclosure";5;27;1;0;0;32;2;0;7;34;0;0;0;1;0;0;0;0;0;0;3,06;15,3;68,99;13,7;0,0222212140268692;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Treatment B"
28;"June";2020;"EBEM";"Control B";"Control";5;2;0;5;0;13;1;2;1;221;0;0;0;0;0;0;0;0;0;0;3,43;27;65,328;17,26;0,0752757560176576;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Control B"
28;"June";2020;"EBEM";"Treatment A";"Exclosure";5;1493;2;0;0;21;10;4;2;33;0;1;0;1;0;0;0;0;0;0;3;29;38,948;23,5;0,0759376640795285;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Treatment A"
28;"June";2020;"EBEM";"Control A";"Control";5;11;2;1;0;14;2;2;1;40;0;0;0;0;0;0;0;0;0;0;3,94;33;42,439;22,63;0,127505676644573;85,45;3,5;1993;51;26;54,56666667;18,06666667;29;22;21;3;10,54;4,17;3,19;3448,07;985,16;1,5;0,428571429;27,64;694,54;0,00685298713487667;6,7512888057951;0,151587301587302;0,0158730158730159;0,0396825396825397;0,0162698412698413;0,0158730158730159;0,040079365079365;0,189923494037536;0,0165289256198347;0,041288210351609;0;0,0247706526311003;6;6,99;"EBEM_Control A"
28;"June";2020;"NKOL SOUTH";"Control A";"Control";5;6;3;4;0;7;11;1;0;403;0;0;0;0;0;0;0;0;0;0;6,68;19;73,656;19;0,0726599096665397;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;6;6,99;"NKOL SOUTH_Control A"
28;"June";2020;"NKOL SOUTH";"Control B";"Control";5;6;0;1;0;13;4;4;1;421;0;0;0;1;0;0;0;0;0;0;3,88;33,6;52,234;17,2;0,130106810591937;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;6;6,99;"NKOL SOUTH_Control B"
28;"June";2020;"NKOL SOUTH";"Treatment B";"Exclosure";5;78;1;3;0;10;7;1;2;68;0;10;0;0;0;0;0;0;0;0;3,57;24;60,847;16,3;0,0621960093115568;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;6;6,99;"NKOL SOUTH_Treatment B"
28;"June";2020;"NKOL SOUTH";"Treatment A";"Exclosure";5;14;3;3;0;10;2;2;12;135;0;125;0;1;0;0;0;0;0;0;3,27;18;80,22;11,93;0,032559410536727;84,55;2,7;1970;66;29;40,34545455;15,05;38;21;28;6;9,75;6,675;4,57;1292,8;478,81;0,5;0,185185185;26,01;686,07;0,0159121178107248;7,61888112895312;0,0947692307692308;0,0236923076923077;0,0156923076923077;0,0236923076923077;0,00769230769230769;0,016;0,0981360671015846;0,0246598322460392;0,0162162162162163;0;0,0162162162162163;6;6,99;"NKOL SOUTH_Treatment A"
28;"Mar";2020;"EBA001";"Treatment B";"Exclosure";2;17;0;0;0;3;2;0;3;201;0;0;0;1;0;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;3;14,73;"EBA001_Treatment B"
28;"Mar";2020;"EBA001";"Treatment A";"Exclosure";2;6;0;1;0;1;0;0;12;27;0;0;0;0;0;0;0;0;0;0;2,91;32;73,266;21,6;0,0893302011859696;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;3;14,73;"EBA001_Treatment A"
28;"Mar";2020;"EBA001";"Control B";"Control";2;41;0;2;0;7;6;0;3;81;0;13;0;0;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;3;14,73;"EBA001_Control B"
28;"Mar";2020;"EBA001";"Control A";"Control";2;2;0;0;0;2;2;0;4;81;0;0;0;0;0;0;0;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;3;14,73;"EBA001_Control A"
28;"Mar";2020;"NGUI001";"Control A";"Control";2;203;1;1;1;6;0;0;1;123;0;6;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Control A"
28;"Mar";2020;"NGUI001";"Control B";"Control";2;1;2;3;0;4;0;1;17;63;0;12;0;0;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Control B"
28;"Mar";2020;"NGUI001";"Treatment B";"Exclosure";2;10;0;2;0;16;3;0;4;15;0;2;0;1;0;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Treatment B"
28;"Mar";2020;"NGUI001";"Treatment A";"Exclosure";2;0;1;2;0;8;2;0;1;30;0;17;0;1;0;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Treatment A"
28;"May";2020;"ADZAP";"Control A";"Control";4;6;2;4;0;25;1;1;0;153;0;0;0;0;0;0;0;0;0;0;3,74;24,6;38,348;16,3;0,0682989473116861;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;5;5,45;"ADZAP_Control A"
28;"May";2020;"ADZAP";"Control B";"Control";4;36;1;2;0;10;47;0;6;600;0;0;0;0;0;0;0;0;0;0;3,86;37,8;56,813;20,9;0,162914297410242;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;5;5,45;"ADZAP_Control B"
28;"May";2020;"ADZAP";"Treatment A";"Exclosure";4;13;0;2;0;45;8;4;3;304;0;0;0;0;0;0;0;1;0;0;3,09;26,2;30,476;17,6;0,0641076111086343;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;5;5,45;"ADZAP_Treatment A"
28;"May";2020;"ADZAP";"Treatment B";"Exclosure";4;65;0;0;1;11;2;3;8;210;0;0;0;1;0;0;0;0;0;0;3,18;32;58,563;24,2;0,0974109152616667;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;5;5,45;"ADZAP_Treatment B"
28;"November";2020;"NGUI001";"Control B";"Control";10;17;1;1;7;19;2;1;4;37;0;0;0;1;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Control B"
28;"November";2020;"NGUI001";"Treatment B";"Exclosure";10;NA;0;1;22;17;3;0;4;19;0;150;0;2;1;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Treatment B"
28;"November";2020;"NGUI001";"Control A";"Control";10;113;1;1;0;4;64;0;15;9;0;4;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Control A"
